time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,-1.4032956521913031,1.9833843627651713,17.047081481743408,0.1648749823281035,0.06045304158247777,0.0,-1.441859867114005,2.525637219365369,4.712874071667555,0.01964863415140056,-0.025104487083160727,0.0,477.6261483844994,476.6824174148386,473.2297727726387,475.9007397737868
2.640000000000002,-1.491069214683637,2.1381010052936276,17.332012627441713,0.16634549153359046,0.058750345888361366,0.0,-1.4837635023944076,2.631589775095596,4.784422868546175,0.03278837977149904,-0.03589493939179361,0.0,455.61941472192433,454.7555568519219,455.49080227497456,456.54062957687705
2.700000000000002,-1.5813606329993681,2.2992966715551266,17.621841187886805,0.16816239522074827,0.05627619761282965,0.0,-1.5257102172630086,2.7416467561504057,4.8760138616815585,0.024727923153691385,-0.05493502415458204,0.0,463.9627205563669,462.46429103307156,462.44653204307497,461.8113397390284
2.760000000000002,-1.6740721513143568,2.466980617445121,17.916348712640826,0.16990850734795426,0.05255597195512429,0.0,-1.5643409484392323,2.84784933341282,4.9405260233840735,0.03666169466351766,-0.08243423394466809,0.0,456.66878675506683,454.4666794185735,454.59914919504735,455.554761924212
2.820000000000002,-1.7688667233031459,2.6405351449557655,18.21166828684824,0.1724279869187848,0.04765018298897061,0.0,-1.5951059794027762,2.9374520529947605,4.903559338042255,0.050947288154867126,-0.08045448425205379,0.0,423.2931908036978,423.45777728405574,422.51005380156295,423.74114778716097
2.880000000000002,-1.8656637753046468,2.820351101002152,18.509651479072893,0.1758280725334611,0.04314692143467003,0.0,-1.6309619839121339,3.056576652840146,5.028506169192274,0.06617362323961647,-0.06600061180593492,0.0,474.2349479157399,475.33992937212076,473.51401453700606,474.68601118711234
2.940000000000002,-1.9643173080147918,3.0065267141872725,18.810348174189244,0.18030505025392785,0.03910545255480535,0.0,-1.6571859333165257,3.1495777855411227,4.994741906518994,0.08764997354019863,-0.07021908274733779,0.0,425.3996623663827,425.03458316858223,425.32781240308617,427.1679825579791
3.000000000000002,-2.064593338978211,3.1988752557830824,19.111886416023122,0.1853077959799183,0.03516333946321204,0.0,-1.6849627357688504,3.26239960035416,5.056055380782421,0.07307279953306431,-0.057930038480360116,0.0,456.4556631465328,457.43236279207366,456.5497827399686,455.39044023068044
3.0600000000000023,-2.1664514599379916,3.397998049473708,19.41668292853654,0.18985012683594427,0.031246366550119475,0.0,-1.7099747180412386,3.375313483037949,5.103423446205275,0.08050745920313043,-0.08704058659348574,0.0,454.6547793295057,452.31262158979155,452.35625208146075,452.9590265908275
3.1200000000000023,-2.2697439739863947,3.604035052614414,19.72464732180004,0.19429381774376786,0.025873241608176833,0.0,-1.7326129264433774,3.4928873320475824,5.161596319867544,0.05629188138866274,-0.09511452104777189,0.0,457.3493365165,456.69920779098123,458.5560980661279,456.6320122226864
